18486528	18489343	内蒙古自治区	呼伦贝尔市
18489344	18546687	内蒙古自治区	赤峰市
18546688	18550783	内蒙古自治区	通辽市
18550784	18554879	内蒙古自治区	呼伦贝尔市
18554880	18563071	内蒙古自治区	赤峰市
18563072	18569215	内蒙古自治区	呼伦贝尔市
18569216	18573311	内蒙古自治区	赤峰市
18573312	18575359	内蒙古自治区	未知
18575360	18584575	内蒙古自治区	通辽市
18584576	18585599	内蒙古自治区	呼伦贝尔市
18585600	18591743	内蒙古自治区	兴安盟
18591744	18600959	内蒙古自治区	赤峰市
18600960	18605055	内蒙古自治区	未知
18605056	18607103	内蒙古自治区	赤峰市
18607104	18608127	内蒙古自治区	呼伦贝尔市
18608128	18609151	内蒙古自治区	通辽市
18609152	18610175	内蒙古自治区	未知
18610176	18611199	内蒙古自治区	兴安盟
18611200	18612223	内蒙古自治区	未知
18612224	18616319	内蒙古自治区	包头市
18616320	18620415	内蒙古自治区	乌兰察布市
18620416	18628607	内蒙古自治区	呼和浩特市
18628608	18630655	内蒙古自治区	未知
18630656	18631679	内蒙古自治区	通辽市
18631680	18632703	内蒙古自治区	包头市
18632704	18634751	内蒙古自治区	乌海市
18634752	18640895	内蒙古自治区	未知
18640896	18641919	内蒙古自治区	包头市
18641920	18646015	内蒙古自治区	未知
18646016	18647039	内蒙古自治区	呼和浩特市
18647040	18652159	内蒙古自治区	未知
18652160	18653183	内蒙古自治区	乌兰察布市
18653184	18655231	内蒙古自治区	乌海市
18655232	18658303	内蒙古自治区	未知
18658304	18659327	内蒙古自治区	呼和浩特市
18659328	18674687	内蒙古自治区	包头市
18674688	18675711	内蒙古自治区	乌海市
18675712	18677759	内蒙古自治区	包头市
18677760	18685951	内蒙古自治区	未知
18685952	18688511	内蒙古自治区	赤峰市
18688512	18695167	内蒙古自治区	未知
18695168	18710527	内蒙古自治区	赤峰市
18710528	18717695	内蒙古自治区	未知
18717696	18719743	内蒙古自治区	赤峰市
18719744	18728959	内蒙古自治区	未知
18728960	18732031	内蒙古自治区	通辽市
18732032	18735103	内蒙古自治区	未知
18735104	18737151	内蒙古自治区	通辽市
18737152	18753535	内蒙古自治区	未知
18753536	18756607	内蒙古自治区	乌兰察布市
18756608	18766847	内蒙古自治区	未知
18766848	18769919	内蒙古自治区	乌兰察布市
18769920	18795519	内蒙古自治区	未知
18795520	18796543	内蒙古自治区	赤峰市
18796544	18798591	内蒙古自治区	未知
18798592	18800639	内蒙古自治区	赤峰市
18800640	18803711	内蒙古自治区	未知
18803712	18804735	内蒙古自治区	阿拉善盟
18804736	18808831	内蒙古自治区	包头市
18808832	18811903	内蒙古自治区	赤峰市
18811904	18818047	内蒙古自治区	未知
18818048	18819071	内蒙古自治区	包头市
18819072	18820095	内蒙古自治区	赤峰市
18820096	18821119	内蒙古自治区	未知
18821120	18826239	内蒙古自治区	赤峰市
18826240	18830335	内蒙古自治区	未知
18830336	18844671	内蒙古自治区	赤峰市
18844672	18846719	内蒙古自治区	未知
18846720	18849791	内蒙古自治区	赤峰市
18849792	18850815	内蒙古自治区	未知
18850816	18851839	内蒙古自治区	赤峰市
18851840	18853887	内蒙古自治区	未知
18853888	18857983	内蒙古自治区	赤峰市
18857984	18860031	内蒙古自治区	未知
18860032	18865151	内蒙古自治区	赤峰市
18865152	18870271	内蒙古自治区	未知
18870272	18874367	内蒙古自治区	赤峰市
18874368	18939903	香港特别行政区	未知
19005440	19136511	台湾省	未知
19136512	19202047	香港特别行政区	未知
19726336	19791871	北京市	北京市
19922944	20037631	贵州省	贵阳市
20037632	20054015	贵州省	安顺市
20054016	20099071	宁夏回族自治区	银川市
20099072	20119551	宁夏回族自治区	未知
20123648	20127743	江苏省	南京市
20127744	20133887	江苏省	常州市
20133888	20135935	江苏省	南京市
20148224	20150271	安徽省	滁州市
20150272	20152319	安徽省	合肥市
20156416	20160511	山东省	济南市
20160512	20162559	山东省	潍坊市
20162560	20168703	山东省	德州市
20168704	20185087	山东省	济南市
20447232	20471807	黑龙江省	鹤岗市
20471808	20479999	黑龙江省	哈尔滨市
20480000	20512767	黑龙江省	牡丹江市
20512768	20529151	黑龙江省	绥化市
20529152	20545535	黑龙江省	齐齐哈尔市
20545536	20561919	黑龙江省	双鸭山市
20561920	20578303	黑龙江省	鸡西市
20578304	20643839	黑龙江省	哈尔滨市
20643840	20676607	黑龙江省	大庆市
20676608	20709375	黑龙江省	佳木斯市
20709376	20725759	黑龙江省	黑河市
20725760	20742143	黑龙江省	七台河市
20742144	20758527	黑龙江省	伊春市
20758528	20774911	黑龙江省	齐齐哈尔市
20774912	20807679	黑龙江省	绥化市
20807680	20840447	黑龙江省	齐齐哈尔市
20840448	20905983	黑龙江省	哈尔滨市
20905984	20922367	黑龙江省	鸡西市
20922368	20928511	黑龙江省	大兴安岭地区
20928512	20930559	黑龙江省	未知
20930560	20938751	黑龙江省	大庆市
20938752	20954111	黑龙江省	绥化市
20954112	20955135	黑龙江省	未知
20955136	20971519	黑龙江省	伊春市
20971520	21102591	香港特别行政区	未知
21233664	21495807	山西省	未知
22020096	22085631	陕西省	西安市
22085632	22118399	陕西省	渭南市
22118400	22151167	陕西省	汉中市
22151168	22159359	陕西省	商洛市
22159360	22183935	陕西省	西安市
22183936	22193151	陕西省	宝鸡市
22193152	22462463	陕西省	西安市
22462464	22478847	陕西省	渭南市
22478848	22544383	陕西省	西安市
22544384	23068671	北京市	北京市
24379392	24641535	北京市	北京市
27262976	28311551	台湾省	未知
28573696	28581887	内蒙古自治区	未知
28581888	28590079	内蒙古自治区	包头市
28590080	28598271	内蒙古自治区	鄂尔多斯市
28598272	28602367	内蒙古自治区	未知
28602368	28606463	内蒙古自治区	赤峰市
28606464	28608511	内蒙古自治区	乌海市
28608512	28612607	内蒙古自治区	未知
28612608	28614655	内蒙古自治区	乌海市
28614656	28616703	内蒙古自治区	未知
28616704	28618751	内蒙古自治区	乌海市
28618752	28639231	内蒙古自治区	通辽市
28639232	28671999	内蒙古自治区	包头市
28672000	28680191	内蒙古自治区	未知
28680192	28688383	内蒙古自治区	赤峰市
28688384	28689407	内蒙古自治区	未知
28689408	28692479	内蒙古自治区	包头市
28692480	28694527	内蒙古自治区	未知
28694528	28696575	内蒙古自治区	通辽市
28696576	28700671	内蒙古自治区	未知
28700672	28703743	内蒙古自治区	包头市
28703744	28704767	内蒙古自治区	通辽市
28704768	28770303	内蒙古自治区	呼和浩特市
28770304	28819455	内蒙古自治区	未知
28819456	28835839	内蒙古自治区	包头市
28835840	28884991	广东省	广州市
28884992	28901375	广东省	深圳市
28901376	28925951	广西壮族自治区	南宁市
28925952	28950527	广东省	广州市
28950528	28966911	广西壮族自治区	桂林市
29097984	29104127	黑龙江省	黑河市
29104128	29104383	黑龙江省	未知
29104384	29106175	黑龙江省	黑河市
29106176	29111551	黑龙江省	双鸭山市
29111552	29111807	黑龙江省	未知
29111808	29113343	黑龙江省	双鸭山市
29113344	29118975	黑龙江省	未知
29118976	29119231	黑龙江省	佳木斯市
29119232	29119487	黑龙江省	未知
29119488	29130751	黑龙江省	佳木斯市
29130752	29132543	黑龙江省	牡丹江市
29132544	29132799	黑龙江省	未知
29132800	29147135	黑龙江省	牡丹江市
29147136	29155327	黑龙江省	未知
29155328	29163519	黑龙江省	牡丹江市
29163520	29229055	黑龙江省	哈尔滨市
29229056	29237247	黑龙江省	大庆市
29237248	29255679	黑龙江省	哈尔滨市
29255680	29257727	黑龙江省	未知
29257728	29294591	黑龙江省	哈尔滨市
29294592	29302783	黑龙江省	齐齐哈尔市
29302784	29319167	黑龙江省	未知
29319168	29323263	黑龙江省	大庆市
29323264	29341695	黑龙江省	未知
29341696	29343743	黑龙江省	双鸭山市
29343744	29347839	黑龙江省	未知
29347840	29349887	黑龙江省	黑河市
29349888	29360127	黑龙江省	未知
29360128	29458431	河南省	郑州市
29458432	29491199	河南省	洛阳市
29491200	29519871	河南省	平顶山市
29519872	29523967	河南省	驻马店市
29523968	29532159	河南省	开封市
29532160	29540351	河南省	平顶山市
29540352	29556735	河南省	安阳市
29556736	29573119	河南省	新乡市
29573120	29589503	河南省	焦作市
29589504	29605887	河南省	濮阳市
29605888	29622271	河南省	三门峡市
29622272	29671423	河南省	商丘市
29671424	29681663	河南省	信阳市
29681664	29681919	河南省	商丘市
29681920	29682943	河南省	信阳市
29682944	29683199	河南省	商丘市
29683200	29684223	河南省	信阳市
29684224	29684479	河南省	商丘市
29684480	29687807	河南省	信阳市
29687808	29695999	河南省	鹤壁市
29696000	29704191	河南省	漯河市
29704192	29712383	河南省	周口市
29712384	29720575	河南省	驻马店市
29720576	29728767	河南省	许昌市
29728768	29736959	河南省	南阳市
29736960	29741055	河南省	焦作市
29741056	29745151	河南省	安阳市
29745152	29749247	河南省	周口市
29749248	29753343	河南省	漯河市
29753344	29818879	河南省	郑州市
29818880	29822975	河南省	周口市
29822976	29836287	河南省	新乡市
29836288	29841407	河南省	郑州市
29841408	29851647	河南省	新乡市
29851648	29853695	河南省	三门峡市
29853696	29855231	河南省	驻马店市
29855232	29855487	河南省	三门峡市
29855488	29855743	河南省	驻马店市
29855744	29855999	河南省	三门峡市
29856000	29856511	河南省	驻马店市
29856512	29857023	河南省	三门峡市
29857024	29858303	河南省	驻马店市
29858304	29858559	河南省	三门峡市
29858560	29858815	河南省	驻马店市
29858816	29859327	河南省	三门峡市
29859328	29859839	河南省	驻马店市
29859840	29868031	河南省	三门峡市
29868032	29884415	河南省	洛阳市
29884416	29949951	台湾省	未知
30015488	30146559	北京市	北京市
30146560	30212095	贵州省	贵阳市
30212096	30261247	贵州省	遵义市
30261248	30269439	贵州省	毕节地区
30269440	30277631	贵州省	未知
30277632	30294015	贵州省	六盘水市
30294016	30310399	贵州省	黔西南布依族苗族自治州
30310400	30320639	贵州省	六盘水市
30320640	30322175	贵州省	黔南布依族苗族自治州
30322176	30343167	贵州省	六盘水市
30343168	30375935	贵州省	黔东南苗族侗族自治州
30375936	30384127	贵州省	未知
30384128	30392319	贵州省	安顺市
30392320	30405887	贵州省	铜仁地区
30405888	30406143	贵州省	未知
30406144	30408703	贵州省	铜仁地区
234881024	234883071	广东省	未知
234884096	234885119	福建省	未知
234913792	234946559	香港特别行政区	未知
234946560	234947583	福建省	未知
234951680	234952703	香港特别行政区	未知
235929600	235995135	广东省	广州市
235995136	236007423	广东省	深圳市
236007424	236011519	广东省	未知
236011520	236019711	广东省	东莞市
236019712	236025855	广东省	佛山市
236025856	236027903	广东省	中山市
236027904	236028415	广东省	广州市
236028416	236060671	广东省	未知
236060672	236060927	广东省	中山市
236060928	236064767	广东省	未知
236064768	236075007	广东省	广州市
236075008	236085247	广东省	未知
236085248	236093439	广东省	江门市
236093440	236094463	广东省	肇庆市
236094464	236095487	广东省	未知
236095488	236096511	广东省	潮州市
236096512	236097535	广东省	中山市
236097536	236101631	广东省	广州市
236101632	236103679	广东省	未知
236103680	236109823	广东省	佛山市
236109824	236191743	广东省	广州市
236191744	236224511	广东省	深圳市
236224512	236257279	广东省	中山市
236257280	236273663	广东省	广州市
236273664	236388351	广东省	未知
236388352	236716031	广东省	广州市
236716032	236732415	广东省	肇庆市
236732416	236748799	广东省	云浮市
236748800	236752895	广东省	深圳市
236752896	236764159	广东省	未知
236764160	236767231	广东省	深圳市
236767232	236804863	广东省	未知
236804864	236929023	广东省	广州市
236929024	236978175	广东省	未知
241598464	241599487	福建省	未知
241605632	241606655	上海市	上海市
241627136	241631231	香港特别行政区	未知
241631232	241696767	广东省	深圳市
241696768	242221055	重庆市	重庆市
242221056	242286591	广东省	惠州市
242286592	242302975	广东省	阳江市
242302976	242319359	广东省	茂名市
242319360	242335743	广东省	湛江市
242335744	242352127	广东省	茂名市
242352128	242483199	广东省	中山市
242483200	242515967	广东省	珠海市
242515968	242548735	广东省	广州市
242548736	242601983	广东省	珠海市
242601984	242679807	广东省	江门市
242679808	242712575	广东省	东莞市
242712576	242745343	广东省	湛江市
242745344	242796799	广东省	东莞市
242796800	242843647	广东省	广州市
242843648	242852863	广东省	未知
242852864	242853887	广东省	深圳市
242853888	242876415	广东省	未知
242876416	242884607	广东省	阳江市
242884608	242894847	广东省	未知
242894848	242909183	广东省	深圳市
242909184	242920447	广东省	湛江市
242920448	242925567	广东省	未知
242925568	242929663	广东省	茂名市
242929664	242932735	广东省	深圳市
242932736	242933759	广东省	未知
242933760	242941951	广东省	清远市
242941952	242974719	广东省	未知
242974720	242991103	广东省	惠州市
242991104	243007487	广东省	未知
243007488	243073023	广东省	清远市
243073024	243105791	广东省	汕头市
243105792	243122175	广东省	梅州市
243122176	243138559	广东省	揭阳市
243138560	243171327	广东省	中山市
243171328	243187711	广东省	汕头市
243187712	243204095	广东省	未知
243204096	243269631	广东省	深圳市
243400704	243531775	北京市	北京市
243662848	243679231	宁夏回族自治区	银川市
243679232	243691519	宁夏回族自治区	石嘴山市
243691520	243699711	宁夏回族自治区	吴忠市
243699712	243703807	宁夏回族自治区	未知
243703808	243716095	宁夏回族自治区	固原市
243716096	243728383	宁夏回族自治区	中卫市
243728384	243736575	宁夏回族自治区	未知
243736576	243793919	宁夏回族自治区	银川市
243793920	243859455	香港特别行政区	未知
244318208	244383743	广东省	佛山市
244383744	244580351	广东省	广州市
244580352	244613119	广东省	汕头市
244613120	244645887	广东省	潮州市
244645888	244662271	广东省	清远市
244662272	244695039	广东省	未知
244695040	244711423	广东省	茂名市
244711424	244842495	广东省	广州市
244842496	244908031	广东省	未知
244908032	244973567	广东省	深圳市
244973568	244981759	广东省	未知
244981760	244989951	广东省	深圳市
244989952	245006335	广东省	未知
245006336	245104639	广东省	深圳市
245104640	245170175	广东省	东莞市
245170176	245235711	广东省	佛山市
245235712	245301247	广东省	汕头市
245301248	245317631	广东省	清远市
245317632	245334015	广东省	韶关市
245334016	245350399	广东省	河源市
245350400	245366783	广东省	汕尾市
247479296	247480319	北京市	北京市
247483392	247484415	福建省	未知
247726080	247791615	四川省	成都市
247791616	247853341	北京市	北京市
247853342	247853342	辽宁省	沈阳市
247853343	247853404	北京市	北京市
247853405	247853405	辽宁省	沈阳市
247853406	247853557	北京市	北京市
247853558	247853558	辽宁省	沈阳市
247853559	247853561	北京市	北京市
247853562	247853562	辽宁省	沈阳市
247853563	247853604	北京市	北京市
247853605	247853606	辽宁省	沈阳市
247853607	247853608	北京市	北京市
247853609	247853610	辽宁省	沈阳市
247853611	247853912	北京市	北京市
247853913	247853913	辽宁省	沈阳市
247853914	247854117	北京市	北京市
247854118	247854118	辽宁省	沈阳市
247854119	247854125	北京市	北京市
247854126	247854126	辽宁省	沈阳市
247854127	247854129	北京市	北京市
247854130	247854130	辽宁省	沈阳市
247854131	247854196	北京市	北京市
247854197	247854197	辽宁省	沈阳市
247854198	247854225	北京市	北京市
247854226	247854226	辽宁省	沈阳市
247854227	247854229	北京市	北京市
247854230	247854230	辽宁省	沈阳市
247854231	247854241	北京市	北京市
247854242	247854242	辽宁省	沈阳市
247854243	247854245	北京市	北京市
247854246	247854246	辽宁省	沈阳市
247854247	247854261	北京市	北京市
247854262	247854262	辽宁省	沈阳市
247854263	247854265	北京市	北京市
247854266	247854266	辽宁省	沈阳市
247854267	247854332	北京市	北京市
247854333	247854333	辽宁省	沈阳市
247854334	247854472	北京市	北京市
247854473	247854474	辽宁省	沈阳市
247854475	247854568	北京市	北京市
247854569	247854570	辽宁省	沈阳市
247854571	247854572	北京市	北京市
247854573	247854574	辽宁省	沈阳市
247854575	247857151	北京市	北京市
247857152	247988223	香港特别行政区	未知
248250368	248283135	云南省	昆明市
248283136	248289279	云南省	西双版纳傣族自治州
248289280	248315903	云南省	未知
248315904	248330239	云南省	大理白族自治州
248330240	248338431	云南省	玉溪市
248338432	248344575	云南省	昆明市
248344576	248356863	云南省	曲靖市
248356864	248363007	云南省	楚雄彝族自治州
248363008	248365055	云南省	未知
248365056	248369151	云南省	德宏傣族景颇族自治州
248369152	248374271	云南省	未知
248374272	248380671	云南省	红河哈尼族彝族自治州
248380672	248380927	云南省	未知
248380928	248381439	云南省	红河哈尼族彝族自治州
248512512	248578047	广东省	茂名市
248578048	248610815	广东省	肇庆市
248610816	248627199	广东省	阳江市
248627200	248643583	广东省	云浮市
248643584	248709119	广东省	湛江市
248709120	249036799	广东省	佛山市
249036800	249495551	广东省	东莞市
249495552	249561087	广东省	佛山市
453509120	454033407	重庆市	重庆市
454033408	454295551	湖北省	武汉市
454295552	454361087	湖北省	荆州市
454361088	454426623	湖北省	宜昌市
454426624	454492159	湖北省	襄阳市
454492160	454524927	湖北省	孝感市
454524928	454557695	湖北省	黄冈市
454557696	454582271	湖北省	黄石市
454582272	454590463	湖北省	未知
454590464	454615039	湖北省	咸宁市
454615040	454623231	湖北省	恩施土家族苗族自治州
454623232	454655999	湖北省	荆门市
454656000	454667263	湖北省	十堰市
454667264	454667519	湖北省	未知
454667520	454667775	湖北省	十堰市
454667776	454668031	湖北省	未知
454668032	454672383	湖北省	十堰市
454672384	454676479	湖北省	鄂州市
454676480	454680063	湖北省	未知
454680064	454680575	湖北省	鄂州市
454680576	454688767	湖北省	未知
454688768	454819839	湖北省	武汉市
454819840	454852607	湖北省	宜昌市
454852608	455016447	湖北省	未知
455016448	455024639	湖北省	宜昌市
455024640	455069695	湖北省	未知
455069696	455073791	湖北省	孝感市
455073792	455077887	湖北省	未知
455077888	455081983	湖北省	孝感市
455272448	455274495	广东省	未知
455344128	455409663	广东省	佛山市
455409664	455475199	广东省	东莞市
455475200	455540735	广东省	深圳市
455540736	455548927	广东省	广州市
455548928	455553023	广东省	深圳市
455553024	455557119	广东省	未知
455557120	455558143	广东省	佛山市
455558144	455563263	广东省	未知
455563264	455565311	广东省	梅州市
455565312	455566335	广东省	未知
455566336	455567359	广东省	江门市
455567360	455568383	广东省	梅州市
455568384	455569407	广东省	未知
455569408	455572479	广东省	梅州市
455572480	455573503	广东省	未知
455573504	455574527	广东省	汕头市
455574528	455575551	广东省	揭阳市
455575552	455577599	广东省	未知
455577600	455579647	广东省	揭阳市
455579648	455581695	广东省	佛山市
455581696	455585791	广东省	未知
455585792	455587839	广东省	中山市
455587840	455588351	广东省	河源市
455588352	455589887	广东省	未知
455589888	455591935	广东省	清远市
455591936	455596031	广东省	未知
455596032	455598079	广东省	揭阳市
455598080	455599103	广东省	汕尾市
455599104	455600127	广东省	未知
455600128	455601151	广东省	揭阳市
455601152	455603199	广东省	未知
455603200	455603455	广东省	揭阳市
455603456	455604223	广东省	未知
455604224	455606271	广东省	揭阳市
455606272	455639039	广东省	惠州市
455639040	455671807	广东省	湛江市
455671808	455704575	广东省	江门市
455704576	455737343	广东省	汕头市
455737344	455770111	广东省	珠海市
455770112	455802879	广东省	中山市
455802880	455815167	广东省	河源市
455815168	455819263	广东省	揭阳市
455819264	455824383	广东省	肇庆市
455824384	455827455	广东省	揭阳市
455827456	455835647	广东省	韶关市
455835648	455852031	广东省	梅州市
455852032	455860223	广东省	潮州市
455860224	455865343	广东省	阳江市
455865344	455868415	广东省	揭阳市
455868416	455933951	广东省	东莞市
455933952	455944191	广东省	江门市
455944192	455999487	广东省	佛山市
455999488	456065023	广东省	深圳市
456065024	456073215	广东省	广州市
456073216	456081407	广东省	东莞市
456081408	456097791	广东省	揭阳市
456097792	456122367	广东省	广州市
456122368	456130559	广东省	东莞市
456269824	456271871	香港特别行政区	未知
456271872	456273919	广东省	未知
456294400	456327167	河南省	郑州市
456327168	456523775	台湾省	未知
456542208	456544255	广东省	未知
456562688	456564735	广东省	未知
456572928	456589311	安徽省	滁州市
459333632	459341823	台湾省	未知
459456512	459460607	香港特别行政区	未知
459460608	459464703	北京市	北京市
459464704	459472895	西藏自治区	拉萨市
459505664	459538431	北京市	北京市
459542528	459544575	香港特别行政区	未知
459547648	459548671	广东省	珠海市
459554816	459571199	台湾省	未知
459735040	459800575	广东省	广州市
459866112	459931647	台湾省	未知
459964416	459980799	广东省	深圳市
459983872	459984895	北京市	北京市
460136448	460144639	北京市	北京市
460161024	460193791	澳门特别行政区	未知
460210176	460214271	香港特别行政区	未知
460300288	460312575	香港特别行政区	未知
460324864	460341247	天津市	天津市
460345344	460349439	北京市	北京市
460423168	460439551	上海市	上海市
460521472	460554239	上海市	上海市
460598272	460599295	北京市	北京市
460933120	460935167	广东省	未知
460945408	460947455	广东省	未知
460983296	460984319	香港特别行政区	未知
461053952	461062143	香港特别行政区	未知
461094912	461099007	香港特别行政区	未知
461287424	461307903	香港特别行政区	未知
461373440	461438975	河北省	石家庄市
461438976	461447167	河北省	未知
461447168	461471743	河北省	衡水市
461471744	461488127	河北省	保定市
461488128	461504511	河北省	邢台市
461626368	461627391	北京市	北京市
462422016	462487551	重庆市	重庆市
462618624	462635007	台湾省	未知
462684160	462815231	福建省	福州市
462815232	462823423	福建省	未知
462823424	462831615	福建省	南平市
462831616	462839807	福建省	三明市
462839808	462847999	福建省	宁德市
462848000	462856191	福建省	厦门市
462856192	462864383	福建省	南平市
462864384	462878719	福建省	莆田市
462878720	462880767	福建省	未知
462880768	462913535	福建省	福州市
462913536	463044607	福建省	泉州市
463044608	463077375	福建省	莆田市
463077376	463142911	福建省	厦门市
463142912	463267583	福建省	福州市
463267584	463267839	福建省	宁德市
463267840	463273983	福建省	福州市
463273984	463306751	福建省	漳州市
463306752	463323135	福建省	三明市
463323136	463339519	福建省	南平市
463339520	463355903	福建省	漳州市
463355904	463372287	福建省	三明市
463372288	463388671	福建省	龙岩市
463388672	463405055	福建省	漳州市
463405056	463437823	福建省	厦门市
463437824	463470591	福建省	莆田市
465043456	465174527	河北省	石家庄市
465174528	465305599	河北省	保定市
465305600	465371135	河北省	邯郸市
465371136	465436671	河北省	廊坊市
465436672	465567743	河北省	唐山市
465567744	465633279	山东省	潍坊市
465633280	465698815	山东省	青岛市
465698816	465764351	山东省	烟台市
465764352	465805311	山东省	淄博市
465805312	465829887	山东省	未知
465829888	465895423	山东省	聊城市
465895424	465960959	山东省	临沂市
465960960	466092031	山东省	济宁市
466092032	466161407	山东省	泰安市
466161408	466161663	山东省	未知
466161664	466223103	山东省	泰安市
466223104	466288639	山东省	东营市
466288640	466354175	山东省	威海市
466354176	466370559	山东省	莱芜市
466370560	466419711	山东省	未知
466419712	466485247	山东省	潍坊市
466485248	466550783	山东省	菏泽市
466550784	466616319	山东省	德州市
466616320	466618623	山东省	威海市
466618624	466618879	山东省	未知
466618880	466619391	山东省	威海市
466619392	466619903	山东省	未知
466619904	466623487	山东省	威海市
466623488	466623743	山东省	未知
466623744	466633727	山东省	威海市
466633728	466634239	山东省	未知
466634240	466634751	山东省	威海市
466634752	466635263	山东省	未知
466635264	466636031	山东省	威海市
466636032	466636287	山东省	未知
466636288	466640383	山东省	威海市
466640384	466640639	山东省	未知
466640640	466640895	山东省	威海市
466640896	466641151	山东省	未知
466641152	466641663	山东省	威海市
466641664	466641919	山东省	未知
466641920	466642175	山东省	威海市
466642176	466642943	山东省	未知
466642944	466649599	山东省	威海市
466649600	466649855	山东省	未知
466649856	466652927	山东省	威海市
466652928	466653183	山东省	未知
466653184	466656255	山东省	威海市
466656256	466656511	山东省	未知
466656512	466657023	山东省	威海市
466657024	466657279	山东省	未知
466657280	466660095	山东省	威海市
466660096	466660351	山东省	未知
466660352	466660607	山东省	威海市
466660608	466660863	山东省	未知
466660864	466665215	山东省	威海市
466665216	466665471	山东省	未知
466665472	466665983	山东省	威海市
466665984	466666239	山东省	未知
466666240	466666495	山东省	威海市
466666496	466666751	山东省	未知
466666752	466667263	山东省	威海市
466667264	466667519	山东省	未知
466667520	466681855	山东省	威海市
466681856	466747391	山东省	滨州市
466747392	466812927	山东省	青岛市
466812928	466943999	山东省	济南市
466944000	467009535	山东省	烟台市
467009536	467075071	山东省	潍坊市
467075072	467140607	山东省	未知
467140608	467165951	山东省	烟台市
467165952	467166207	山东省	未知
467166208	467168767	山东省	烟台市
467168768	467169023	山东省	未知
467169024	467238911	山东省	烟台市
467238912	467271679	山东省	未知
467271680	467337215	山东省	临沂市
467337216	467402751	山东省	青岛市
467402752	467447039	山东省	菏泽市
467447040	467468287	山东省	未知
467468288	467484671	山东省	青岛市
467484672	467599359	山东省	未知
467599360	467664895	山东省	青岛市
467664896	467668991	甘肃省	兰州市
467668992	467681279	甘肃省	天水市
467681280	467685375	甘肃省	陇南市
467685376	467687423	甘肃省	甘南藏族自治州
467687424	467689471	甘肃省	临夏回族自治州
467689472	467693567	甘肃省	兰州市
467693568	467697663	甘肃省	天水市
467697664	467701759	甘肃省	白银市
467701760	467705855	甘肃省	平凉市
467705856	467709951	甘肃省	白银市
467709952	467714047	甘肃省	平凉市
467714048	467722239	甘肃省	金昌市
467722240	467724287	甘肃省	酒泉市
467724288	467726335	甘肃省	嘉峪关市
467726336	467730431	甘肃省	未知
467730432	467738623	甘肃省	陇南市
467738624	467739647	甘肃省	白银市
467739648	467748863	甘肃省	未知
467748864	467750911	甘肃省	定西市
467750912	467755007	甘肃省	未知
467755008	467763199	甘肃省	天水市
467763200	467771391	甘肃省	庆阳市
467771392	467773439	甘肃省	张掖市
467773440	467775487	甘肃省	白银市
467775488	467781631	甘肃省	未知
